,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,s_1,s_2
901,33.31,29.16,4.15,33.31,24.62,27.16,2.54,27.16,23.52,23.95,0.44,0.04,54.17,90.00,38.54,25.94,26.99
902,29.96,30.27,0.32,30.27,25.92,26.27,0.35,26.27,22.01,23.17,1.17,0.05,64.04,90.00,29.16,27.40,27.26
903,32.90,33.05,0.15,33.05,25.93,27.77,1.84,27.77,22.94,24.29,1.34,0.04,56.63,90.00,36.20,25.87,28.08
904,34.51,33.40,1.11,34.51,24.62,25.41,0.78,25.41,23.22,22.85,0.38,0.07,60.03,90.00,32.97,25.91,26.43
905,27.08,30.27,3.19,30.27,20.44,24.53,4.09,24.53,19.83,23.09,3.26,0.03,51.57,90.00,41.01,21.37,26.12
906,34.89,32.09,2.80,34.89,26.78,25.74,1.05,26.78,25.05,24.13,0.92,0.05,52.68,90.00,39.96,27.32,26.18
907,31.51,31.85,0.34,31.85,23.44,24.83,1.39,24.83,22.54,23.36,0.82,0.05,51.57,90.00,41.01,24.31,25.86
908,31.61,33.08,1.48,33.08,26.31,27.59,1.29,27.59,23.85,24.75,0.90,0.02,59.47,90.00,33.50,27.23,28.29
909,36.90,33.09,3.81,36.90,28.97,25.79,3.18,28.97,25.72,22.92,2.79,0.05,57.38,90.00,35.49,28.56,25.10
910,35.16,28.60,6.56,35.16,27.83,25.56,2.27,27.83,25.05,22.72,2.33,0.03,62.51,89.55,30.17,28.81,25.86
911,36.16,36.37,0.21,36.37,25.24,26.76,1.52,26.76,23.90,24.65,0.75,0.08,54.29,90.00,38.43,25.43,26.80
912,35.36,35.25,0.11,35.36,25.03,24.69,0.34,25.03,23.08,23.16,0.08,0.05,52.19,90.00,40.42,24.95,25.19
913,32.60,30.95,1.65,32.60,27.93,27.57,0.36,27.93,25.11,24.35,0.76,0.03,60.01,90.00,32.99,29.20,28.96
914,32.92,35.56,2.64,35.56,27.05,27.14,0.09,27.14,24.98,25.54,0.56,0.03,53.13,90.00,39.53,27.64,27.51
915,41.35,43.71,2.35,43.71,23.74,28.34,4.60,28.34,23.66,26.71,3.05,0.10,51.02,90.00,41.53,22.74,27.01
916,40.40,44.78,4.38,44.78,29.56,28.53,1.03,29.56,27.40,27.41,0.02,0.07,52.12,90.00,40.49,28.99,28.38
917,34.49,34.81,0.31,34.81,25.71,27.93,2.22,27.93,25.28,26.17,0.90,0.05,56.99,90.00,35.86,26.18,27.93
918,39.35,42.68,3.33,42.68,27.20,28.03,0.82,28.03,25.73,26.82,1.09,0.09,56.42,90.00,36.41,27.20,27.52
919,34.38,29.85,4.53,34.38,27.17,26.59,0.58,27.17,24.55,23.79,0.76,0.03,63.08,90.00,30.07,27.92,27.83
920,39.90,44.05,4.15,44.05,28.59,29.50,0.91,29.50,25.22,26.72,1.51,0.11,55.58,90.00,37.20,27.19,28.39
921,29.52,30.47,0.96,30.47,26.77,27.11,0.34,27.11,23.82,24.27,0.45,0.02,59.46,90.00,33.51,27.72,27.67
922,34.09,38.70,4.61,38.70,27.22,29.13,1.92,29.13,26.24,26.72,0.49,0.05,56.50,90.00,36.33,28.26,29.10
923,31.92,35.83,3.91,35.83,27.24,28.41,1.17,28.41,23.76,25.06,1.30,0.05,63.73,90.00,29.45,28.20,28.80
924,36.87,35.20,1.67,36.87,29.13,28.11,1.02,29.13,26.23,25.25,0.98,0.06,63.91,90.00,29.29,30.02,28.87
925,32.27,31.50,0.77,32.27,26.34,26.54,0.20,26.54,23.57,24.05,0.48,0.05,60.90,90.00,32.14,26.82,27.41
926,29.28,28.59,0.69,29.28,23.18,24.21,1.03,24.21,21.58,22.51,0.93,0.04,60.48,90.00,32.54,24.78,26.33
927,30.08,28.23,1.85,30.08,23.90,22.57,1.33,23.90,23.05,21.18,1.87,0.02,55.12,90.00,37.63,25.22,22.84
928,34.06,33.37,0.69,34.06,27.28,26.68,0.61,27.28,25.65,24.93,0.72,0.05,57.60,90.00,35.28,28.45,28.19
929,35.62,33.62,2.01,35.62,26.52,26.75,0.23,26.75,24.34,24.03,0.32,0.06,64.86,90.00,28.38,27.53,27.73
930,36.98,40.47,3.49,40.47,25.16,24.81,0.36,25.16,23.52,23.96,0.45,0.07,49.89,90.00,42.61,24.11,25.27
931,33.42,25.83,7.59,33.42,28.73,20.46,8.27,28.73,25.40,19.45,5.95,0.01,52.84,90.00,39.80,28.56,21.09
932,41.30,35.99,5.31,41.30,29.17,27.02,2.16,29.17,27.59,25.37,2.22,0.07,59.70,90.00,33.29,29.96,27.54
933,41.50,40.52,0.98,41.50,29.77,29.06,0.71,29.77,27.12,26.48,0.64,0.09,55.58,90.00,37.20,28.44,28.42
934,29.55,27.06,2.49,29.55,24.51,21.61,2.89,24.51,22.40,19.23,3.16,0.03,57.53,90.00,35.35,25.58,22.11
935,38.65,35.10,3.55,38.65,27.81,26.37,1.44,27.81,26.26,24.98,1.28,0.08,59.44,90.00,33.53,28.54,27.00
936,34.64,35.70,1.06,35.70,29.45,26.57,2.88,29.45,25.17,23.81,1.36,0.03,59.05,90.00,33.91,29.00,26.39
