Loss,Payout,Premium,Wealth,Utility
837.782,0.000,5.215,-455.441,-4778.295
726.796,3.553,5.215,-340.902,-1911.279
830.723,2.801,5.215,-445.580,-4415.852
736.156,7.836,5.215,-345.978,-1990.486
763.271,3.953,5.215,-376.976,-2550.704
781.348,0.000,5.215,-399.007,-3042.291
727.478,1.716,5.215,-343.421,-1950.184
917.656,6.207,5.215,-529.107,-8614.219
815.875,2.166,5.215,-431.367,-3941.237
720.668,4.499,5.215,-333.828,-1806.118
765.938,0.000,5.215,-383.596,-2689.423
775.068,4.926,5.215,-387.800,-2781.407
908.333,6.842,5.215,-519.150,-7954.638
848.297,5.205,5.215,-460.751,-4985.662
1145.099,10.363,5.215,-752.395,-51403.928
772.324,2.377,5.215,-387.606,-2777.090
661.102,4.027,5.215,-274.734,-1125.728
881.278,3.793,5.215,-495.144,-6564.713
721.657,7.512,5.215,-331.803,-1777.098
753.423,2.780,5.215,-368.301,-2379.689
680.898,1.609,5.215,-296.948,-1344.658
664.030,1.791,5.215,-279.898,-1173.209
835.857,2.131,5.215,-451.385,-4625.738
787.647,0.000,5.215,-405.306,-3199.532
720.505,5.071,5.215,-333.092,-1795.526
679.476,0.000,5.215,-297.134,-1346.664
762.547,0.000,5.215,-380.205,-2617.444
953.550,6.648,5.215,-564.559,-11439.066
864.596,6.170,5.215,-476.084,-5636.325
979.522,7.947,5.215,-589.233,-13935.226
803.969,3.624,5.215,-418.004,-3541.636
725.665,1.145,5.215,-342.178,-1930.893
866.804,4.094,5.215,-480.368,-5832.840
744.589,6.755,5.215,-355.493,-2147.917
720.790,0.897,5.215,-337.551,-1860.733
706.448,1.379,5.215,-322.728,-1652.650
842.172,4.746,5.215,-455.084,-4764.699
1018.730,0.797,5.215,-635.591,-20192.007
807.269,0.000,5.215,-424.927,-3743.336
788.622,2.758,5.215,-403.522,-3154.210
874.710,0.000,5.215,-492.369,-6420.568
942.695,0.000,5.215,-560.353,-11060.549
839.783,4.283,5.215,-453.158,-4691.832
832.349,0.000,5.215,-450.008,-4575.055
1035.972,2.619,5.215,-651.012,-22843.215
906.915,0.000,5.215,-524.573,-8307.382
827.478,4.066,5.215,-441.070,-4259.352
827.401,0.000,5.215,-445.060,-4397.495
789.659,0.000,5.215,-407.318,-3251.452
877.085,0.000,5.215,-494.744,-6543.744
839.798,0.000,5.215,-457.457,-4855.980
729.492,1.102,5.215,-346.049,-1991.617
839.681,6.554,5.215,-450.786,-4603.625
762.794,2.133,5.215,-378.320,-2578.261
716.293,4.191,5.215,-329.761,-1748.301
750.762,0.000,5.215,-368.421,-2381.961
776.521,0.000,5.215,-394.179,-2927.040
850.146,5.717,5.215,-462.088,-5039.263
